1.5813,0.20298,0.2777,-0.15457,-0.028454,0.48854,0.047575,-0.35425,-0.18932,0.27366,-0.014034,-0.0070485,-0.11058,-0.20272,-0.12805,0.0020033,-0.16724,0.064142,0.086826,-0.22104,0.11958,-0.020393,-0.10391,-0.16186,0.03836
0.20298,3.9657,-0.018679,0.078415,0.15113,-0.13959,-0.15471,-0.1216,0.054309,0.057058,0.02168,0.0063196,0.14199,-0.089764,0.011467,0.20983,0.052237,-0.086436,0.16215,-0.22644,0.055704,-0.085979,-0.093068,-0.14585,-0.22275
0.2777,-0.018679,2.1024,-0.19666,0.41451,0.020341,0.17609,0.13752,0.1373,0.085789,0.032578,0.22556,-0.17181,-0.13326,-0.013008,0.009358,0.044786,-0.213,-0.53722,-0.16055,-0.34458,0.14085,0.10258,-0.12191,-0.26618
-0.15457,0.078415,-0.19666,1.1957,0.10849,-0.17577,-0.29615,-0.10052,0.26346,0.002162,-0.11088,0.023394,-0.0015964,0.33792,0.32234,0.06547,0.16774,-0.11348,0.080292,-0.34749,-0.11345,0.0095805,0.028403,0.04179,0.076562
-0.028454,0.15113,0.41451,0.10849,1.7476,-0.11904,0.10879,0.46646,-0.34187,0.24522,0.34646,0.33015,0.16297,-0.058472,-0.043858,-0.31248,0.34855,0.12679,0.0054056,0.14888,0.073733,-0.074137,-0.1448,0.079259,-0.32364
0.48854,-0.13959,0.020341,-0.17577,-0.11904,1.4148,0.031043,0.21159,0.22454,-0.073674,-0.010262,-0.1307,0.077032,0.09949,0.012927,0.034665,-0.48831,0.077988,0.17137,-0.0059078,0.0080376,0.031658,0.060086,0.39462,-0.060155
0.047575,-0.15471,0.17609,-0.29615,0.10879,0.031043,1.2879,0.050651,-0.10297,-0.025214,-0.26843,-0.024851,-0.015882,-0.079785,0.062033,-0.029715,0.36592,0.30343,-0.11566,0.1259,0.14114,-0.058682,-0.37442,0.17695,-0.34238
-0.35425,-0.1216,0.13752,-0.10052,0.46646,0.21159,0.050651,1.5139,-0.029517,0.10903,0.22009,0.099404,-0.022328,0.039231,0.09553,-0.0070829,0.035218,-0.22523,-0.1058,0.16971,-0.057128,-0.20409,-0.17513,0.21791,-0.3453
-0.18932,0.054309,0.1373,0.26346,-0.34187,0.22454,-0.10297,-0.029517,1.4008,-0.26619,-0.023828,-0.038854,0.050372,-0.096842,0.030231,0.0035872,-0.093375,0.015356,0.081905,-0.15278,0.073289,0.11732,-0.18559,-0.078981,0.012655
0.27366,0.057058,0.085789,0.002162,0.24522,-0.073674,-0.025214,0.10903,-0.26619,0.78492,0.23262,-0.2369,0.0717,0.067966,-0.28986,0.057352,0.17186,0.088916,-0.022533,0.075341,0.56713,-0.076116,-0.026689,0.061104,-0.014314
-0.014034,0.02168,0.032578,-0.11088,0.34646,-0.010262,-0.26843,0.22009,-0.023828,0.23262,1.3971,0.069897,0.031157,-0.088678,-0.036451,-0.054994,-0.062511,0.13824,0.14117,-0.20733,0.051273,-0.023936,-0.075224,-0.019017,-0.003699
-0.0070485,0.0063196,0.22556,0.023394,0.33015,-0.1307,-0.024851,0.099404,-0.038854,-0.2369,0.069897,2.2549,0.19893,0.091713,0.073773,0.39015,-0.13744,0.053046,0.41574,-0.59548,-0.18291,-0.021241,-0.19988,-0.036372,-0.055282
-0.11058,0.14199,-0.17181,-0.0015964,0.16297,0.077032,-0.015882,-0.022328,0.050372,0.0717,0.031157,0.19893,0.56404,-0.22513,-0.10071,0.056752,-0.096024,0.1629,-0.047468,-0.095747,0.037775,-0.13878,-0.063441,0.13559,-0.066457
-0.20272,-0.089764,-0.13326,0.33792,-0.058472,0.09949,-0.079785,0.039231,-0.096842,0.067966,-0.088678,0.091713,-0.22513,1.2863,0.20068,0.04468,0.01026,-0.013103,-0.12902,-0.0070371,0.33573,0.38732,-0.30056,0.094159,-0.11732
-0.12805,0.011467,-0.013008,0.32234,-0.043858,0.012927,0.062033,0.09553,0.030231,-0.28986,-0.036451,0.073773,-0.10071,0.20068,1.51,0.20864,0.0067081,0.10754,0.13271,-0.3414,-0.17822,0.043488,0.32729,-0.09472,-0.060399
0.0020033,0.20983,0.009358,0.06547,-0.31248,0.034665,-0.029715,-0.0070829,0.0035872,0.057352,-0.054994,0.39015,0.056752,0.04468,0.20864,0.59342,-0.06742,0.2791,0.052869,-0.014608,0.01296,-0.076964,0.007184,0.077942,-0.079314
-0.16724,0.052237,0.044786,0.16774,0.34855,-0.48831,0.36592,0.035218,-0.093375,0.17186,-0.062511,-0.13744,-0.096024,0.01026,0.0067081,-0.06742,1.1076,0.15839,-0.0041852,0.24716,0.16326,0.40453,0.17251,0.095162,-0.24643
0.064142,-0.086436,-0.213,-0.11348,0.12679,0.077988,0.30343,-0.22523,0.015356,0.088916,0.13824,0.053046,0.1629,-0.013103,0.10754,0.2791,0.15839,1.8725,0.14591,-0.47889,0.057564,0.091294,0.13109,-0.15,-0.37884
0.086826,0.16215,-0.53722,0.080292,0.0054056,0.17137,-0.11566,-0.1058,0.081905,-0.022533,0.14117,0.41574,-0.047468,-0.12902,0.13271,0.052869,-0.0041852,0.14591,1.0317,0.012351,-0.0032579,0.094526,0.12265,0.02704,0.25757
-0.22104,-0.22644,-0.16055,-0.34749,0.14888,-0.0059078,0.1259,0.16971,-0.15278,0.075341,-0.20733,-0.59548,-0.095747,-0.0070371,-0.3414,-0.014608,0.24716,-0.47889,0.012351,2.2057,0.46822,-0.30504,-0.10897,0.011945,0.20792
0.11958,0.055704,-0.34458,-0.11345,0.073733,0.0080376,0.14114,-0.057128,0.073289,0.56713,0.051273,-0.18291,0.037775,0.33573,-0.17822,0.01296,0.16326,0.057564,-0.0032579,0.46822,1.692,0.0083231,0.16359,0.074895,0.10562
-0.020393,-0.085979,0.14085,0.0095805,-0.074137,0.031658,-0.058682,-0.20409,0.11732,-0.076116,-0.023936,-0.021241,-0.13878,0.38732,0.043488,-0.076964,0.40453,0.091294,0.094526,-0.30504,0.0083231,1.3513,-0.037918,-0.24683,-0.047548
-0.10391,-0.093068,0.10258,0.028403,-0.1448,0.060086,-0.37442,-0.17513,-0.18559,-0.026689,-0.075224,-0.19988,-0.063441,-0.30056,0.32729,0.007184,0.17251,0.13109,0.12265,-0.10897,0.16359,-0.037918,2.6441,-0.046308,-0.0072295
-0.16186,-0.14585,-0.12191,0.04179,0.079259,0.39462,0.17695,0.21791,-0.078981,0.061104,-0.019017,-0.036372,0.13559,0.094159,-0.09472,0.077942,0.095162,-0.15,0.02704,0.011945,0.074895,-0.24683,-0.046308,2.1385,-0.25498
0.03836,-0.22275,-0.26618,0.076562,-0.32364,-0.060155,-0.34238,-0.3453,0.012655,-0.014314,-0.003699,-0.055282,-0.066457,-0.11732,-0.060399,-0.079314,-0.24643,-0.37884,0.25757,0.20792,0.10562,-0.047548,-0.0072295,-0.25498,1.1241
