21.663,-6.9326,-1.3408,-5.0957,2.1191,-2.0839,-12.398,24.822,3.6302,12.432
-6.9326,24.052,-9.5082,8.2738,-2.3597,7.9528,23.7,-61.332,-10.215,-18.488
-1.3408,-9.5082,20.509,-5.9554,-1.3696,-1.3934,-5.6907,18.359,-4.2816,-1.9849
-5.0957,8.2738,-5.9554,15.948,0.22354,-2.491,5.4286,-9.9713,5.1288,-5.2202
2.1191,-2.3597,-1.3696,0.22354,3.243,-1.4784,-3.9045,8.1164,1.4999,6.1749
-2.0839,7.9528,-1.3934,-2.491,-1.4784,19.088,5.7431,-36.004,-9.3106,-11.729
-12.398,23.7,-5.6907,5.4286,-3.9045,5.7431,39.918,-73.413,-17.268,-22.61
24.822,-61.332,18.359,-9.9713,8.1164,-36.004,-73.413,199.92,47.053,60.33
3.6302,-10.215,-4.2816,5.1288,1.4999,-9.3106,-17.268,47.053,29.989,13.505
12.432,-18.488,-1.9849,-5.2202,6.1749,-11.729,-22.61,60.33,13.505,38.056
