4.0769,-0.77221,-2.7168,-3.6051,-0.14502,-2.8111,-0.75392,-1.907,4.8975,3.3501,2.1365,-1.568,-2.3923,-0.37322,3.8966
2.6511,-1.3108,-2.1396,-2.6028,-0.65505,-3.8829,0.84114,2.1535,3.3654,4.9244,1.2956,1.1588,-0.97337,-1.3794,3.6119
-1.7266,0.040575,-0.75559,-1.5714,-0.074558,-0.51333,-0.8147,-0.65133,-0.18294,1.1603,-0.49663,0.86732,0.24584,0.018946,1.8086
2.4967,-1.0217,-1.0466,-3.088,0.73701,-2.7913,-1.9657,-1.3863,3.4995,0.19795,-0.69399,0.83756,-0.78738,-3.1925,3.5714
-3.8685,-0.53186,3.9194,1.258,0.17214,2.3229,-2.5546,-0.49404,-6.6722,-2.8429,-1.2662,1.6396,3.1538,1.8352,-3.1578
-3.9251,-0.035683,1.8847,3.5653,-0.51,4.1305,2.3225,4.088,-3.1464,-1.4311,-1.9729,0.66409,2.8282,0.26712,-5.7125
-2.7517,0.76104,2.9572,3.6155,-1.2777,4.7272,0.41347,5.5273,-4.4468,-1.4344,-0.9257,-0.62526,1.5561,0.24037,-5.8151
-0.12601,-0.15204,0.029929,1.2184,-0.54862,-0.74804,0.86383,3.2326,-2.0384,0.82673,-1.4419,-0.1512,0.6033,0.7399,-2.8256
2.9133,-0.37378,-2.3881,-5.4273,1.4092,-2.2631,-2.133,-4.061,3.4889,0.48446,-0.28803,2.7723,-1.5587,0.40202,1.7024
1.5316,0.30929,-1.5671,-2.7421,1.4435,-2.9991,0.20566,-0.52196,1.7133,3.3228,0.81974,-0.52588,-0.40171,-0.47213,3.9294
2.002,0.12256,-1.2059,-1.7369,1.1525,-2.2584,0.38193,0.42813,4.3971,0.88174,0.54678,0.80547,-0.73122,-2.3616,1.5026
-2.4462,-0.043936,1.4261,2.5067,0.04435,2.6746,-2.0184,-1.6554,-2.4636,-1.8581,-1.1836,-0.6859,-0.5882,0.92022,-0.84528
-0.0875,-0.20292,0.97483,0.095144,-0.043484,2.0936,-2.8546,-0.44434,-0.27706,-1.7897,-0.014105,-2.0677,0.30054,-0.07942,-0.50544
-0.15593,-0.43217,0.070651,0.44088,2.0857,-1.3019,0.13268,-2.7421,-0.41676,0.14216,-0.98412,1.6952,0.79806,0.29831,0.73321
3.7633,-0.70228,-1.2898,-1.122,0.95033,-1.1395,-1.6696,-1.2824,1.6202,0.98695,0.94303,-1.5198,-0.93445,0.53571,1.7637
-0.1209,-0.82703,0.49852,1.9882,0.26216,0.60423,-1.6262,1.337,-1.7592,-0.52124,-1.1892,-0.65059,1.7766,0.88171,-3.6078
1.0615,-1.0552,-0.83056,-3.2865,2.3133,-3.8678,-3.3827,-3.9694,-0.97554,0.58573,-1.6555,0.20022,-0.59938,-0.88834,2.3615
-2.423,0.39386,2.2567,1.184,0.30418,1.6363,-1.8503,-1.0126,-5.441,-2.3802,-0.79396,-1.9014,2.8741,1.3402,-4.0624
1.567,0.2933,0.049503,-2.2502,1.2928,0.27438,-3.7813,-4.1352,3.3169,-0.87378,1.2519,-0.44288,-0.76236,1.2156,2.2889
1.0401,-0.37761,0.13665,-0.23914,-0.37751,1.3682,-1.4388,-0.52282,-0.59589,-0.9176,-0.69148,-2.4875,1.0137,1.0309,-0.7491
0.65117,-1.544,-0.55318,-0.7093,-0.29923,-2.7058,2.1294,2.9623,-1.8201,1.7533,-1.2992,0.82549,0.36959,-1.0697,1.2007
-0.11159,-0.08239,1.1657,-1.571,-0.39504,1.9976,-1.175,-3.3295,1.1484,-1.4142,-0.7104,0.36094,0.17847,0.42684,-0.47397
0.76871,0.6035,-4.3299,-4.032,-1.2786,-4.8949,1.7584,-0.9236,8.0075,4.1243,0.54197,2.9067,-1.9391,-2.258,3.9931
3.3854,0.21868,-3.0399,-1.2796,0.263,-4.2661,1.9149,-0.92143,4.1412,3.6461,0.72089,-0.55304,-3.8566,-2.2328,3.5203
2.6211,-0.45248,-0.43027,-1.9441,1.9884,-2.74,-0.29028,-2.9598,1.8512,1.0592,0.69342,-0.13265,-3.2284,0.72321,4.2963
-0.94676,0.20274,0.71981,0.52406,0.13079,1.6267,-0.24905,1.0391,-1.8062,-0.11696,0.87189,-1.0766,-0.21178,1.071,-2.2357
0.25708,-0.43757,-0.1545,0.1813,-0.1628,-0.95804,0.69016,0.70808,1.5324,2.1361,0.91812,-1.4509,-0.5122,1.9721,-0.20079
-0.78893,1.0449,-0.62295,0.080601,0.42299,1.1521,1.5997,0.38946,-0.8002,0.39095,0.2496,0.61182,0.49273,0.70508,-0.2681
0.66603,-1.3684,-0.51462,0.33927,-1.162,-0.87888,4.5817,4.4814,-0.84935,3.7301,0.050136,-0.48455,-0.45371,0.25749,-0.54151
1.5421,-0.46079,1.2079,-1.4772,0.99284,0.10862,-4.5512,-2.7182,1.7474,-2.0441,0.62271,-1.2911,-0.9701,2.2814,3.0779
