-0.28285,0.37845,1.2903,-0.71951,-0.54538,0.0038888,-0.61855,1.429,-1.4391,0.91173,-0.50494,0.29115,-1.6702,0.62339,1.9744,0.54673,0.19565,-0.032091,-0.45872,-2.1045,-0.77249,-0.37896,0.13308,-0.39642,1.5071,-1.174,1.27,-0.86877,0.59604,2.7187,0.53562,1.3145,1.9689,1.0989,0.27596,0.38252,0.92102,-0.14716,-1.9417,-0.64175,0.21379,-0.49564,-1.4201,1.9473,0.053696,-0.37038,0.99009,-1.0707,-0.35158,-0.32897
-0.70831,0.21802,0.22391,0.082472,-0.83273,0.41708,-0.67089,1.4448,0.65029,0.1258,-0.79705,0.36696,-0.30502,0.1114,0.81755,0.57129,0.33622,0.23522,0.019808,-2.0752,0.96027,-0.0026816,1.1868,-0.45947,-1.707,0.81971,1.3673,0.60434,-0.63005,-0.32791,-0.49253,1.4867,-0.347,-1.7041,0.54623,-0.74708,-3.169,-1.3957,1.7276,-0.63635,-1.0889,-0.89707,-2.1616,1.4362,0.37904,0.71593,0.87703,0.82259,0.37486,-0.095166
0.87461,-0.6851,0.23097,-1.5418,0.9233,1.2708,-0.72139,0.21838,-0.82072,-1.343,-0.16415,2.0344,2.4984,-0.29486,0.25415,0.66959,-1.4025,0.88799,-0.038494,-1.3369,-0.42286,-0.38148,1.4278,0.2221,-0.51116,-1.0524,0.63418,1.5116,0.81395,-2.2775,-1.2153,0.45535,0.61374,-1.4938,0.93566,0.34163,-2.911,-1.8954,-0.089958,-0.13214,-0.21132,-1.0709,-1.5254,0.25,-1.7163,-0.37597,-1.2727,2.9972,-0.75755,-0.19982
-0.061459,0.86641,0.67868,-0.85841,-0.96927,0.58923,-1.1923,-0.076752,-0.66126,-1.0162,-2.6492,0.51537,-0.23211,-0.22447,0.89214,0.041224,0.36002,-0.78005,-0.92472,-1.4369,1.2957,-0.097376,0.57718,-0.24889,0.78057,0.51695,1.7107,1.1731,0.99904,-1.6337,0.063387,0.81301,0.060357,-0.13937,-0.3711,0.12029,-2.1031,-1.5392,-0.49846,-0.092934,1.155,1.2422,-1.0686,-0.99219,-1.5081,-0.45317,1.8009,-0.037099,0.31765,0.68854
0.73305,2.7623,0.52892,0.27064,-0.65309,0.86119,-0.33718,0.5654,-0.56152,-0.53451,0.20326,0.73604,-0.46437,-1.3119,0.49158,2.2889,1.9838,-0.35242,0.40996,0.50347,-0.56367,1.8277,-1.0731,1.1029,-1.9637,0.57594,0.86357,0.39578,0.044637,1.3211,0.95194,0.52117,1.5428,0.61224,0.599,-1.0024,1.9345,0.4955,0.56767,0.46197,1.5216,-1.6633,2.5662,-0.2525,0.73916,2.683,-0.22374,-0.88592,1.2462,-0.93105
-0.98759,-0.67179,-0.59809,2.9156,-0.023258,-0.93928,-0.033373,1.6678,0.26273,1.07,2.0279,0.69452,-1.1659,1.1576,-1.1536,-0.94099,-0.52289,0.31964,-0.63783,-1.0364,-1.3978,-1.1656,3.1504,-0.53692,-0.80637,-0.76556,1.0381,-0.062423,1.6361,0.21639,-1.15,-0.40665,-0.94957,0.5509,-0.20308,0.98855,1.9509,0.29477,0.91335,0.41026,-1.5743,-2.9229,0.20738,-0.60115,1.1999,-1.8453,0.14144,-1.4918,-0.65224,1.3726
-1.515,-0.13876,0.51544,0.21303,1.8752,-1.1032,-0.44406,-0.13221,0.66428,1.1708,0.14606,-0.74996,0.90059,0.60456,-0.75332,1.0601,1.1685,0.68218,-0.34575,-2.4219,-0.60842,0.057536,-1.7673,0.28099,0.86373,-0.16508,0.21062,1.1808,0.51135,0.94774,0.017639,-0.30559,0.20072,0.017488,1.1602,-0.58037,1.2471,-0.28556,1.2831,-1.0449,-0.33606,0.34917,-2.02,1.2155,-1.3868,-1.1569,-1.3048,0.074866,0.37934,0.16587
0.68632,-0.58184,-2.435,-0.88373,-0.4555,-0.55232,0.55098,-1.183,0.55212,1.6244,1.2169,-0.57924,-0.59856,0.59154,1.2562,-0.84535,1.5324,0.47649,1.7347,-0.79628,1.1827,0.58703,2.176,-0.21595,-1.415,-0.031925,0.65233,-2.2691,0.72688,0.62359,-0.21012,0.85437,-0.10925,-2.329,1.1445,1.4419,-0.41045,0.90744,-0.47565,0.63127,-1.133,-1.8441,-1.3252,-1.5541,-1.0191,-1.4136,-1.0497,0.72826,-1.051,-0.78424
-1.5691,-1.574,2.2917,1.0194,-0.22591,-1.026,-0.058891,0.16132,0.012002,-0.84026,1.3617,0.33491,-0.9413,0.079041,-0.8256,-0.022245,-0.079789,-2.3476,-0.77143,-0.23709,-0.99254,1.7908,1.0117,1.6602,0.25227,0.1927,-0.049306,-2.4141,-2.2634,-0.045087,0.71472,0.61774,0.20146,1.5852,-1.059,-1.2168,0.75655,1.0068,-1.456,0.50777,1.8616,2.1848,0.4055,0.1487,1.6804,-1.9251,0.78795,-0.25431,-0.47872,-0.57783
-1.212,1.0157,-0.75349,0.41618,0.47886,-0.39369,0.9632,-0.29488,-0.098867,-0.42373,-0.22369,-2.2327,-0.25941,0.36166,-0.30055,-0.59883,-0.064194,0.61194,0.34397,0.59885,-1.1634,-0.70338,-1.002,0.27219,1.172,-1.0938,0.22286,-1.4684,0.33206,0.99096,0.65735,1.1015,-0.26276,0.93426,0.15849,0.60617,-0.22254,-0.67292,-0.58349,-2.0613,-0.27472,0.8612,0.53977,-1.1432,0.67408,-0.75943,0.19932,0.036099,1.6934,-1.1062
-1.6335,2.2759,-2.0876,-1.9214,1.2778,-0.26339,0.70737,-0.78859,-0.39245,-0.84413,0.065518,-0.1057,0.2637,-1.3276,-0.060951,-1.468,-0.27013,0.52599,-1.2946,-0.064136,-1.0686,-0.88567,0.74425,0.35358,-1.1792,0.37171,-1.102,-1.8707,0.23432,0.80992,-1.0258,1.2442,0.75595,-0.62351,0.41832,-0.099095,2.4458,-1.0613,0.17978,-0.66506,-1.2092,0.59401,0.13751,-2.5064,-0.27833,1.0988,0.00033372,0.38204,0.36287,-1.754
-0.97769,-0.75256,-1.3219,-0.030415,1.4838,-0.70057,-0.010715,-0.11199,-1.7431,-0.07439,0.1042,-0.59125,-0.24704,-1.0483,0.82559,0.90518,0.10697,0.97601,-1.2121,0.69963,-0.22202,-1.4317,0.21224,-1.0772,-0.43027,1.0678,0.94382,-0.41304,0.24892,-1.7498,-0.55113,0.58492,-0.11011,-0.25818,0.50887,-0.15665,-1.4382,-1.0718,-0.96674,-0.34613,0.93246,-0.5094,-1.3826,1.0912,1.1508,-0.24294,-0.17382,-1.8758,0.93653,-1.3553
1.4473,1.9516,0.53906,0.42947,0.26008,1.8125,-0.93346,1.1403,1.01,0.42491,1.6885,-1.3664,-0.97483,-1.2073,0.87581,-0.7227,0.35584,-0.44992,0.99692,-0.92254,-1.1361,-0.82048,-0.21891,-1.8964,-0.025037,0.30421,-0.56521,-1.7622,0.58305,-2.2656,0.9064,-0.77153,0.76741,0.053788,-0.60965,-0.46793,0.10451,-0.86128,2.5203,0.03707,-0.087197,-1.6317,-1.2261,0.35948,0.89568,0.20197,0.077147,-0.74084,0.22901,1.8457
