0.80587,-1.0442,0.43017,-1.2143,0.66049,-1.3396,-0.482,-0.49093,1.3265,-0.3486,0.40255,0.27987,-0.12429,0.088685,-1.4428,-0.46106,0.60139,1.0958,-0.40726,-1.0281,0.02826,-1.0268,-0.54549,0.39528,-0.92815,0.32167,-1.0293,-0.15655,-1.4173,0.0051792,-0.63821,-0.18895,-0.6565,0.20498,-0.65565,-0.48034,0.15654,-0.71162,-0.90181,0.55828
-0.46185,0.27621,-0.62221,0.38311,-0.36992,-0.33099,-0.29481,-0.70364,-0.30497,1.0896,-0.0092507,-0.24291,1.3282,-1.7554,0.18392,0.72654,-1.2154,0.54794,0.76773,-0.76791,0.84181,1.721,0.24656,0.61121,0.61148,0.83261,1.1393,1.2395,-1.5136,-1.7192,-1.9232,0.28303,0.75585,0.050512,2.0605,0.68764,0.42229,-0.68156,-0.10021,-2.4819
0.5769,-0.70342,0.1609,1.0763,1.6937,-2.2335,-1.1387,0.05634,-0.21545,0.44962,-0.091999,-1.1323,0.38988,0.44,-1.2616,0.46379,-0.030067,0.23302,-0.2736,-0.069495,-1.6399,-1.113,-0.5017,-0.58647,0.044966,1.1705,0.36167,0.25297,-2.2367,-0.077216,-1.6587,-1.0213,-2.3376,0.33117,0.79922,1.3793,-1.174,1.0268,-0.29277,-0.90068
0.68179,1.836,-0.53021,-1.706,1.0168,1.3219,0.51235,0.32902,-1.6631,-0.26815,0.35945,-0.48843,1.2181,-0.29661,-1.9087,-0.20651,-0.37867,-1.235,0.21109,-0.23373,-1.0746,-1.1098,0.63612,0.55755,0.6687,-1.067,1.8552,-0.73608,0.40778,-0.42152,0.87024,0.098392,0.64295,-0.69147,0.072813,1.2821,-0.046391,0.16133,0.31975,-0.61267
0.51426,-0.062142,-0.69294,-0.71955,-0.12099,1.5714,1.5405,-1.2409,1.2025,-0.50032,0.51523,-0.59336,0.6058,0.48315,-0.51243,0.55488,-1.5137,0.48575,-1.5955,-0.028651,-2.6302,-2.1339,0.30167,-0.020585,1.4708,0.8291,-0.96364,0.80181,-1.1541,0.28075,-1.928,1.458,-0.32091,1.5425,0.031477,-0.75318,0.49459,0.77142,0.030353,1.0132
0.77197,0.30087,0.05778,0.66264,0.06118,-0.60504,-0.79673,0.33906,-0.76226,1.3143,0.041079,1.4093,0.09545,0.094508,0.20413,0.69768,-0.77415,0.18694,-1.2563,-0.16102,-1.0144,-2.1484,0.36547,-0.23042,1.195,0.10636,-1.0775,0.69091,0.88374,-0.034183,0.94353,-0.31362,-1.3298,-1.4118,0.49222,-0.30927,0.56495,0.61988,-0.93492,0.87188
-0.49801,-1.6472,0.74676,-2.1009,1.3361,0.12714,0.40511,1.3434,-0.27438,0.42492,0.38048,0.11995,0.51796,0.37706,-0.83972,0.33738,-1.1733,-0.88379,0.020901,0.43108,0.45015,1.4232,-1.033,-0.24743,0.23551,-0.86194,-0.068508,0.21205,-1.2007,-1.3357,-0.40156,-0.19627,-1.8368,1.4434,1.6582,0.54991,-1.3949,0.6625,-0.73274,0.52599
1.6457,-1.9989,-0.56525,-0.3914,-1.7259,-0.60609,-1.038,0.35901,-0.12349,-0.35477,-1.5054,0.47386,1.309,-1.5039,-0.80741,0.6987,-0.62322,-0.51032,-0.0029249,-0.062775,0.21719,-1.2397,-0.77192,-0.48662,0.39564,0.99964,-0.45224,0.61955,1.0787,0.98848,0.024475,0.27583,1.5751,0.55326,-2.0773,0.96953,0.10575,-0.19489,0.18694,1.4122
0.51798,-0.080154,0.23314,1.8348,0.45511,0.71352,0.369,-0.74502,-0.29839,0.47,-0.099085,-1.2506,0.10884,0.9409,0.40696,1.4197,0.040803,0.092932,0.13116,0.13656,-0.62169,-0.60684,0.21575,-0.34089,0.47159,0.23354,0.62774,-0.52396,0.49267,0.43827,-0.59791,0.88095,0.29126,0.23958,-1.3154,0.62466,-0.58162,0.18644,0.76497,-0.40878
1.1693,1.3624,-0.39892,-0.88184,0.21896,-1.1748,-0.4361,0.25603,-1.0365,0.15792,0.17786,0.047715,0.24735,0.30376,0.0218,1.4453,-0.52459,-0.79377,0.35501,-0.62948,-0.29679,-0.19822,1.3268,-1.5196,-0.61389,-1.1686,1.1417,-1.6722,0.56978,-0.022968,-0.16356,0.07162,-0.88955,0.82989,0.72834,1.1772,-0.19098,0.6869,0.74433,1.0572
-0.54112,0.88361,0.4206,-0.027198,-1.4282,2.0471,-0.32867,1.0161,-0.354,-0.8041,-1.4105,-0.15226,-0.76506,0.97634,-0.18989,-1.1859,0.80439,-0.48469,-0.2117,0.18593,1.1953,1.2007,0.5292,0.63373,1.8476,-1.0055,-0.66906,0.58699,-0.19071,0.083216,0.036674,-1.0865,-0.51854,1.1721,-1.4176,-0.88157,-0.63168,0.019004,0.20074,-0.48521
-0.57834,-0.14825,-0.46888,0.31518,-0.057236,0.078607,-0.28611,-0.06121,-0.017215,-0.6361,1.0398,-0.55396,-0.70873,-0.34057,-0.4363,0.44736,2.0675,0.85272,0.76011,-0.27618,-0.80013,-1.0095,0.32936,-0.97105,0.63428,-1.1503,0.7205,-0.47555,1.67,0.62045,-0.59618,0.59136,0.091065,0.25169,1.3323,-1.5946,-0.42992,-0.70269,0.60729,-1.0113
-0.54758,0.68143,-0.65758,-0.99357,-0.61407,0.94704,0.72501,-0.54132,1.1867,0.65046,1.6743,2.2357,-1.3727,1.1498,-1.0388,-0.16287,1.0046,0.25491,0.70868,0.26554,0.23747,0.78608,-0.14379,0.088164,0.50953,0.02561,0.25206,-1.4618,0.96915,-0.49592,1.4078,-0.58574,1.0052,1.1425,-0.50423,-0.77412,0.91137,0.6876,0.19635,1.5836
-0.48962,-0.091354,-0.40046,-1.3375,0.96248,-1.128,-0.30472,0.46259,-1.0464,0.94486,-0.47278,-0.53619,-0.43273,0.2102,-0.083174,0.20223,-0.25866,0.71982,1.1452,1.0729,0.13159,1.3272,0.47303,-0.53504,-0.94659,0.12637,0.11732,0.94483,0.99554,-0.82604,-2.165,1.3438,-0.61113,-1.2207,-0.47793,1.332,1,-1.0265,-0.28088,-0.18163
0.19186,-1.6667,0.61667,-0.69156,0.0136,0.42617,-0.42826,-1.545,0.91618,-1.955,1.5563,1.3008,-0.94666,-0.19856,0.68144,-0.59144,0.45297,-1.6514,-1.577,0.4808,-0.72738,-1.9002,-0.82801,-0.25679,-0.0067471,-1.2336,-1.2522,0.62629,0.042867,-0.80732,0.26608,-0.7415,0.0072535,0.74885,-0.24157,-1.2024,0.53166,1.0746,0.045556,-0.27605
1.0607,-1.9377,-0.43992,-0.57999,-0.20265,-0.25353,0.44658,0.33278,-0.088552,-0.27007,1.1353,0.64192,0.060204,-0.65124,-0.69496,-0.1574,-0.026544,-0.3097,0.58773,0.21204,-2.2082,-2.6693,0.88098,-0.63136,-0.4374,1.3562,-0.19849,0.66382,-0.14535,-1.1078,1.6373,0.46263,0.41008,0.50233,0.63447,-0.22971,-0.1679,0.55771,0.83737,1.5823
0.048596,-2.1978,0.25778,-0.61518,-0.00053943,-0.38363,-0.12093,0.23756,-0.024045,-0.72034,0.33646,-0.64231,-0.69852,1.043,0.4386,0.58037,-0.23514,-0.37075,-0.81816,0.874,1.2598,2.007,0.50029,-0.96852,-0.57091,-0.48573,0.8539,0.12555,0.86035,0.72526,-0.10687,-0.090193,-0.11375,-0.45132,-0.31214,0.42915,0.30086,0.60595,1.2628,0.068581
0.20465,-1.3964,0.034897,-0.76526,-0.059013,0.89993,0.091212,-0.48643,-0.82681,-0.088333,0.31888,-0.71702,1.0419,-1.0836,0.66784,0.0058602,0.22054,-0.08176,0.76619,0.17122,-1.5973,-2.6773,1.0396,-0.50235,-1.6563,1.3355,-1.7541,0.67587,1.7303,0.97106,0.5909,0.32447,0.095279,0.068434,0.74573,-0.65586,-0.58611,0.94503,0.63048,0.30392
1.1652,-1.0598,-1.9064,-0.7348,-0.75855,-0.50793,0.40138,-0.17292,0.13576,-0.41093,-1.2394,-0.96419,0.78506,0.90851,0.60884,-0.76033,-0.028693,0.39766,1.2663,0.85526,0.36162,-0.28712,-0.36638,0.86005,0.1483,0.79414,1.7324,-0.56077,0.98256,0.3243,1.2557,0.32632,-0.28589,-0.50757,-0.019353,0.33102,-1.4605,1.3328,-1.5636,-1.191
-1.1396,1.5633,1.6429,0.95516,-0.060935,0.54377,0.31408,-0.065421,0.49388,1.4842,-0.61249,1.3054,-1.2181,0.99771,1.1432,-0.27436,0.21811,0.48695,-0.02073,-0.19217,0.56517,-0.84858,0.45152,0.61862,-1.1577,0.78226,0.70463,-0.49355,0.88456,0.29705,-0.20343,1.0935,-0.50253,0.07352,-0.24968,-0.23243,-0.89392,0.073337,-0.82352,-0.401
0.099108,-0.72619,0.66879,0.69776,0.063724,0.21977,1.154,1.0761,0.32578,0.66539,0.89958,1.4917,0.30132,1.0746,0.18842,-0.41573,0.22468,-1.1781,0.56878,-0.50205,-0.69932,-1.7232,0.45051,-0.32455,-0.36326,1.0838,-0.54612,0.37035,0.48933,0.56565,-1.2819,1.4548,1.4143,-0.43219,0.64548,0.97654,0.29108,-1.3409,0.0082543,-0.5023
-0.66234,-0.53216,0.77029,-0.44321,-1.1284,0.60613,-0.36106,0.46954,0.55138,0.67575,0.24621,0.53649,0.41463,0.2994,-0.11307,-0.12923,-2.829,0.084708,-0.087963,-1.0291,1.3224,-0.14074,0.44061,-0.56584,-0.26401,-0.92367,0.08166,1.0945,-1.4148,-0.55533,0.0376,1.167,1.1875,0.14738,-0.18065,-0.077422,-0.055985,1.4066,-0.0088154,-0.039147
0.50145,1.1974,-0.93235,1.2814,-0.30009,0.31862,0.32678,0.50762,-0.16879,0.71838,-0.36954,0.71569,0.94035,1.2564,1.3603,0.086402,0.94278,-0.99744,-0.49651,0.12713,-0.38507,-1.2017,0.046338,-0.30692,-0.89372,-0.44196,-0.96831,-0.077475,-0.25669,0.27985,0.319,-1.7645,-0.70517,0.34976,1.018,-0.17048,-1.6129,-0.82829,0.057268,0.3995
-0.68222,-0.18464,-0.52648,1.8083,-0.32274,0.59344,0.11637,-0.37311,-0.25116,-0.036883,-1.4496,-1.8137,0.46306,-0.90512,0.80496,-0.66023,-0.49433,1.2727,0.14225,-0.52183,-0.057284,0.83289,0.57202,0.11054,0.73364,-1.0686,0.053958,0.55214,0.0099703,0.38229,-0.85457,0.0044471,-0.17775,0.27879,-0.082656,-1.3451,-0.2431,0.54923,0.88983,-0.6773
-0.46698,-0.29131,-0.53051,0.63159,-0.32318,0.10216,1.1333,0.12668,3.19,-0.38568,0.83911,0.74005,1.4153,0.086135,-0.51558,-0.013974,1.2275,0.21611,-1.2776,0.90369,1.5182,0.83596,-0.3746,-0.72588,-0.091626,-0.67819,-1.1238,0.5787,1.3954,-0.69863,-1.5419,0.26308,-0.31811,1.1883,-0.30175,2.6116,-0.84186,-0.55251,0.55493,-1.0191
-0.84163,3.1115,-0.1003,-0.24633,0.23231,1.1215,-0.4789,1.2376,0.59169,-1.2327,0.028564,-0.026223,-1.2481,0.44839,-0.66721,0.074952,-0.47248,0.13797,-0.48758,1.8694,-1.0854,-1.2552,-0.15228,0.46219,-0.7227,-1.1871,0.8416,-0.010749,0.26384,-0.07509,-0.72457,0.26758,-0.34608,0.42192,0.0027726,-0.29602,-0.26151,-0.32776,-0.26681,-0.60706
1.1084,0.020664,-0.7027,-1.1247,-0.21282,0.79702,0.17174,0.17594,0.80329,0.58363,1.249,1.0921,1.1829,-0.60843,-0.18022,-0.31039,-0.73549,-0.66185,1.8218,0.29567,-0.26372,-0.76487,-0.71309,0.78164,0.59334,1.8876,-0.60842,-0.31647,1.3661,0.23085,-0.64069,0.011043,0.90942,-0.39745,-0.55501,-0.84306,-0.39251,-0.84168,-0.026997,-0.91872
