0.027549,0.93896,1.9782,-1.1174,0.11819,-1.5568,1.7881,-1.0134,0.6473,-0.4841,-1.9187,-1.0996,2.1456,-1.4081,0.51741
0.42588,0.09277,-0.68929,-0.93809,0.25305,-0.77856,-0.75882,-0.63105,-1.8572,1.844,-0.40667,0.71747,-0.53201,-1.7529,1.4403
-1.7757,-1.9873,-3.1296,-0.95012,1.7294,1.6712,0.8925,0.69013,0.1255,0.48468,0.090577,-1.1824,0.97557,0.074012,0.8768
-1.0883,-2.0526,-1.9056,-1.3209,0.70859,-0.98406,0.14784,-0.81866,-1.371,-2.1829,-1.3788,2.499,-1.9884,0.088935,-0.67527
-1.4286,-1.6244,-0.086931,-0.69385,1.4339,0.76026,-0.51753,2.3339,1.6432,-0.31695,-2.3455,-0.12776,1.4022,-0.99487,0.30524
0.34861,-0.64477,0.030356,-1.0174,0.87158,-0.83433,0.27317,-0.18558,0.102,-0.086566,-0.21793,0.30126,-2.0134,0.70456,-0.8789
-0.15719,-1.0503,-1.0234,-2.0601,0.3893,-0.95592,-1.5619,-0.66029,0.24252,-0.91276,-0.0078483,3.447,-3.4556,3.3002,-1.0946
-0.28857,-0.99232,-0.48291,-1.8907,-1.0999,2.1849,-1.0055,0.1858,1.0249,-0.80748,1.4,-1.207,2.1884,-0.015742,-0.71382
-0.46124,-0.64267,1.8058,-2.2055,-0.66302,1.463,0.81302,-1.6046,-0.97509,0.063526,-0.055577,-2.8311,0.51897,-1.6485,0.34609
1.6057,1.5935,2.7717,-0.12806,1.5144,-1.3626,-3.3822,1.5081,1.7107,-0.55085,-0.54892,-0.89786,-0.97959,-1.1618,0.86879
0.62297,-0.55278,0.15154,-0.068032,0.13845,-0.77552,-1.6277,-1.1298,-0.8339,1.9835,-0.17624,-0.96691,2.321,1.6307,-1.1758
-0.3023,2.0435,2.2002,-0.5901,-1.5518,2.8218,-0.77199,2.3232,-0.21097,-0.87244,-0.54701,1.1374,-0.014654,0.10395,-0.53484
-0.65522,-1.4104,-0.84509,0.65218,0.13667,-3.4167,-0.43322,0.21063,1.5693,-0.34665,0.27341,1.9419,-0.69508,0.96167,0.46397
0.38888,-0.33261,-1.7112,-0.37569,0.12134,0.68858,-1.8739,2.4921,-0.79237,1.2638,-0.27796,-1.4859,2.3766,0.3026,0.90198
-0.56362,1.7788,0.017013,3.1535,-0.34981,-1.0559,0.22331,-0.45292,0.50168,0.97458,0.6936,-0.083685,-1.2412,0.89215,-0.053775
-1.299,-1.9251,-1.0351,-0.40096,0.30325,0.1526,-0.13915,-1.1683,1.0032,0.66187,1.3556,-0.9856,-0.49584,0.32733,0.91387
0.10982,-2.7205,-2.6079,1.2199,0.1456,2.5789,-0.62097,0.37303,0.29518,0.20931,-1.1729,-0.0121,0.030678,0.22779,-0.28606
0.78985,1.0278,0.92179,0.14549,-1.0314,-0.56871,-0.43951,-1.1513,-1.078,-1.2846,0.66602,0.46627,0.45507,2.2393,-0.40124
0.58505,-0.19338,-0.7044,1.4497,0.072589,0.44055,-1.989,1.6946,0.056684,0.072947,-2.2073,-1.8546,1.389,0.57505,-0.51237
1.7732,-2.0957,0.62081,-2.4251,0.43051,-1.5158,-1.5521,0.93391,0.91424,-0.09701,1.9307,1.6556,-1.4269,-1.5144,0.26404
-1.3691,-0.73963,-1.3415,-2.7424,0.26776,-1.1134,-0.26194,0.10156,0.59251,0.90168,-0.71191,0.082636,0.71483,0.40408,0.45498
-0.38292,-0.4132,-0.84316,0.19252,-0.75633,-0.30295,-0.68435,1.2566,-0.12258,-0.83435,-1.0804,0.069929,-0.73183,1.026,1.3586
0.48221,1.2985,1.0326,0.12254,-0.13108,2.2666,-1.333,-1.0066,0.24599,-0.62827,-2.2435,1.8744,-0.049607,0.18163,-1.2997
1.8926,0.43491,1.8585,0.035372,1.5411,1.5345,0.4887,0.85892,-1.827,0.6399,-0.22681,0.34854,-2.5567,1.7601,-1.2508
-1.5987,-1.0512,-0.69284,-1.6478,-0.73333,0.63657,1.6271,-2.7185,-1.9223,0.56574,0.10254,-1.2929,-1.2523,0.2363,0.11007
0.234,1.3627,1.1896,-0.063625,0.18442,-1.2493,-0.54397,2.7831,-0.74284,0.28569,-1.2994,-0.54161,1.9768,-0.082951,-0.96012
-0.49518,0.43848,1.5849,0.78289,2.0505,-1.1737,1.1191,-1.6964,0.066288,-0.70208,-2.1069,-1.2953,1.383,-0.98937,-0.38374
-0.52607,0.061556,-0.44041,-1.6513,-0.43306,0.17475,-0.70067,-1.5143,-0.6814,-1.4562,0.93431,0.042691,-2.021,-0.49115,-0.71623
-1.5628,0.37513,-0.81714,0.80762,0.50221,-0.53906,-1.4436,0.33409,0.33442,0.31653,1.7197,1.1589,-0.63579,1.9457,-1.6006
-0.52467,-0.69764,1.0604,-2.0771,0.98353,0.029348,1.0844,-0.14884,0.022685,-0.24666,0.16072,-0.3627,1.2001,0.87689,-0.22435
