-2.2864,-0.82543,2.53,-1.616,2.9721,-0.99447,0.8323,1.4173,-1.6399,0.55515,-3.4772,0.0515,-1.0898,-0.42539,1.6482,-0.37153,0.60211,1.4791,-1.0803,-1.8331,-1.5057,0.53275,-3.0804,0.010838,0.62451
2.4886,1.3979,3.0529,1.9122,-0.32111,3.1162,0.51613,-0.34055,-4.4353,0.81395,0.97786,-0.87051,0.24087,0.19201,-2.3555,0.17515,-1.3705,-1.9639,-0.52975,-0.80247,-1.9928,1.9302,-0.15651,2.6257,0.88291
1.042,2.9838,5.1947,0.83435,1.386,1.094,-1.2057,-1.2876,1.4145,-0.42756,1.0514,-1.0749,0.12073,0.74549,-0.27163,0.17093,0.90503,-1.3676,2.149,-0.84377,3.1471,-0.11221,-0.61313,3.897,-1.3651
2.0979,-0.046733,-2.8727,0.83638,-2.0965,1.4103,0.52389,-1.2354,1.9911,0.88259,0.22676,-1.0006,0.93812,-1.0232,-0.48911,0.40557,1.7741,-0.16784,0.88004,3.479,0.3853,-0.67302,3.5296,0.22547,-1.6759
1.0488,-2.0625,-1.8337,1.9067,-0.86443,2.8741,1.4057,0.070247,-3.161,0.31266,0.98098,0.33867,0.43127,-1.6416,-2.3774,-0.0025876,-1.8899,-2.2596,-1.0362,1.0787,-3.4437,0.86838,2.3728,1.1261,0.59675
-0.84608,1.4258,4.3787,1.275,1.7883,0.16387,0.065889,-0.74274,0.35238,-0.35906,0.059167,-1.9304,0.79251,-1.3184,-1.3201,0.13507,0.30446,0.048224,0.35128,-0.14751,-0.1139,-1.5987,0.019498,1.1891,1.6965
-3.7877,-1.1453,-4.8631,-1.4721,2.0319,-5.7225,1.628,-1.0817,-0.28027,-0.84934,-0.72211,-1.1854,-0.9689,0.040302,1.6548,-1.198,3.6305,1.5637,-2.2823,0.22042,-1.0023,0.30059,-0.38226,-5.209,2.7753
0.2044,-0.24909,0.95987,-2.1969,0.071867,3.8192,-0.33135,-0.27381,0.26785,0.45536,-0.14102,0.67017,-0.17681,-1.1174,-1.1291,1.8211,-1.2923,0.55592,-0.043727,-0.067182,-1.695,-1.5042,1.9052,1.6435,-1.5204
3.7321,-0.44116,-2.306,2.9055,-3.5694,3.7832,0.0069472,0.62066,-2.6641,-0.55161,2.735,-0.40196,1.5115,1.0669,-5.6661,0.6252,-4.1661,-3.0984,-2.1226,-0.035754,-4.0016,-1.2496,1.9464,1.8075,-0.2284
-3.1477,-1.9137,-2.2504,-1.2873,0.1656,-2.9972,1.5966,2.9081,-1.1793,0.25205,-0.25549,2.3214,-0.72053,0.61771,2.364,0.58757,1.1667,0.65818,-0.12272,2.538,-0.41494,1.1891,-1.4692,-2.3865,-0.74595
