0.93462,0,0,0,0,-0.13293,0,0,-0.081585,0,0,0,0,0,-0.1971
0,1.0955,0.19007,-0.07701,-0.15478,0.37464,-0.029503,0,0,0,0.14085,-0.29958,0,0,-0.059816
0,0.19007,1.7334,-0.40919,0,0.042365,0,0.056748,-0.064638,0,0,0,0,0.34189,-0.17531
0,-0.07701,-0.40919,1.0819,0,0,0,0.064347,0,0,-0.35377,0,0.33315,0,0
0,-0.15478,0,0,1.4993,0,0.099825,-0.18474,0,0,0.29092,0,-0.044694,-0.074394,-0.063913
-0.13293,0.37464,0.042365,0,0,1.8528,0,0.064712,0,-0.29116,-0.46463,0.1768,0.12635,0.1108,0.49983
0,-0.029503,0,0,0.099825,0,0.72486,-0.0064212,0,0,0,0,-0.17598,0,0.02559
0,0,0.056748,0.064347,-0.18474,0.064712,-0.0064212,0.99593,0,0,-0.37377,0.239,0.22093,0,-0.1923
-0.081585,0,-0.064638,0,0,0,0,0,0.91589,-0.11149,0.20279,0,-0.21918,-0.12988,-0.22893
0,0,0,0,0,-0.29116,0,0,-0.11149,1.7891,-0.22731,0,-0.23226,-0.02034,-0.28967
0,0.14085,0,-0.35377,0.29092,-0.46463,0,-0.37377,0.20279,-0.22731,1.7851,0,0,-0.083312,-0.064947
0,-0.29958,0,0,0,0.1768,0,0.239,0,0,0,1.3862,0,0,0.25568
0,0,0,0.33315,-0.044694,0.12635,-0.17598,0.22093,-0.21918,-0.23226,0,0,1.7262,0.9559,0
0,0,0.34189,0,-0.074394,0.1108,0,0,-0.12988,-0.02034,-0.083312,0,0.9559,1.2518,0
-0.1971,-0.059816,-0.17531,0,-0.063913,0.49983,0.02559,-0.1923,-0.22893,-0.28967,-0.064947,0.25568,0,0,1.7626
