45.888,-22.212,0.30217,-6.6795,-5.0921,-1.9771,1.8671,3.279,-5.8119,0.92402,3.3251,-2.5046,8.2691,2.2728,-1.0204,6.0657,-2.9824,-6.3814,0.19622,-4.9459,-7.4179,-6.5342,-0.17066,-4.252,4.2721,3.881,3.4896,-1.2999,-7.373,7.1312,14.285,2.516,7.5867,-3.3963,-7.4241,-1.1268,-7.6287,-0.03557,-9.1317,9.2705
-22.212,114.69,-9.9235,-12.136,1.8109,13.182,-13.458,2.3194,3.4004,-0.39931,9.0677,10.879,-4.5412,-1.7051,1.8433,-4.3547,0.55409,13.572,11.208,-4.5852,-3.5816,-4.1448,6.7255,4.9322,-1.2207,-6.0786,-12.976,-7.5177,7.4038,3.3701,14.574,-15.137,-17.681,-5.5504,7.1343,-12.3,-13.676,-7.4206,1.1266,3.0099
0.30217,-9.9235,66.49,32.635,-0.15372,15.003,-1.0987,3.6851,-1.2626,-1.4895,-9.9536,-6.5137,-8.2326,-7.6483,-7.6194,-0.33352,1.3945,-11.495,-8.9794,-2.7944,3.7081,22.425,2.5507,-1.9366,-5.4486,2.9325,-0.20064,3.4965,-9.6756,-5.6242,-2.2549,16.143,9.412,-0.83249,-6.6305,-4.7092,5.912,2.1636,-0.33101,0.74955
-6.6795,-12.136,32.635,108.54,-12.28,9.4339,3.0845,5.1698,-1.5669,4.3915,-14.627,-8.2632,-0.50688,-3.7055,8.0105,-7.3413,1.5979,0.88306,-13.234,-6.0081,-1.0206,20.539,-11.128,-0.9747,-7.2691,3.3038,9.2504,5.9254,-5.0547,9.8443,2.9345,1.5804,-0.2264,4.3896,8.0034,5.8269,5.2073,-10.507,17.665,-11.995
-5.0921,1.8109,-0.15372,-12.28,40.607,-10.542,-0.011835,-3.1693,-4.8361,4.1901,1.9554,-1.6348,-0.24402,11.856,1.5281,4.24,3.0589,-4.0407,-3.2809,6.1171,-8.9768,-11.993,6.2477,-4.2652,0.37808,-6.5247,7.3976,1.7233,-7.7832,-5.2574,-4.0172,-9.6996,-15.015,-5.0964,7.8973,3.8968,6.5727,3.3488,-1.6482,-8.916
-1.9771,13.182,15.003,9.4339,-10.542,88.439,18.93,-6.7843,4.6462,-2.1033,12.726,0.042937,4.8809,-7.5836,-0.90414,-11.567,-5.2252,-7.9489,-10.443,0.27028,-3.1211,-2.6134,4.8271,14.849,5.2958,-13.054,-17.225,-1.8001,-2.5584,-0.49365,8.2646,14.802,12.406,3.901,-4.1226,-3.2295,-2.0738,3.2039,14.489,2.4896
1.8671,-13.458,-1.0987,3.0845,-0.011835,18.93,51.577,1.2933,9.5219,5.1121,0.9649,4.655,-3.8447,7.5554,-10.421,1.2844,5.1237,-4.2759,3.9734,-16.4,2.4929,-2.2967,10.392,-3.936,7.0759,1.8762,-0.18032,2.0811,4.5832,-1.6438,-4.2349,10.518,13.093,0.19112,0.97737,9.9361,-2.0882,-7.0143,3.757,-2.8088
3.279,2.3194,3.6851,5.1698,-3.1693,-6.7843,1.2933,51.58,-11.498,3.6406,-12.009,3.358,0.35297,10.379,-4.638,-0.47253,1.9887,-0.72641,1.6792,2.0994,7.7182,16.72,-2.0969,-6.4585,3.0916,-5.0676,10.518,11.472,0.6609,-3.5021,9.1789,4.9481,1.7063,-1.7548,-4.4917,3.6327,7.2363,-14.757,-4.1846,2.7074
-5.8119,3.4004,-1.2626,-1.5669,-4.8361,4.6462,9.5219,-11.498,43.429,-9.1349,7.0361,6.1867,-1.9612,-0.52872,-3.1645,-0.80287,1.0622,4.0425,-7.8231,1.3083,4.8039,-1.4938,0.2295,3.9488,-2.0301,5.6222,-17.647,-1.2624,-1.9135,-2.3963,-11.514,0.27486,-0.6301,1.1758,-1.2636,-3.8283,2.6348,-5.387,-3.3637,0.41155
0.92402,-0.39931,-1.4895,4.3915,4.1901,-2.1033,5.1121,3.6406,-9.1349,54.723,-3.5831,9.2074,11.515,6.3439,6.9815,0.30809,-11.959,1.7158,-2.4535,-1.1107,-7.0117,-9.7656,3.4792,-0.65816,1.2499,3.7591,4.2922,-1.8683,1.0265,-7.0953,-6.8657,6.9751,-3.9287,-9.17,4.6299,16.99,-7.2575,-3.3412,-5.9541,-9.0161
