56.163,-30.392,0.18279,-8.4649,-6.0357,-2.4215,2.2471,4.0554,-7.1657,1.244,4.0626,-2.947,9.9995,2.6637,-1.2134,7.3605,-3.6103,-7.717,0.2106,-6.0811,-9.1986,-8.8128,0.24273,-5.1256,5.2057,4.7692,4.247,-1.5805,-9.0677,8.586,18.167,1.971,9.075,-4.262,-8.8217,-1.3894,-9.2675,0.056658,-10.989,11.34
-30.392,154.35,-12.41,-15.687,2.6971,17.426,-16.888,2.6222,4.5712,-0.61461,11.401,14.107,-6.3542,-2.171,2.3536,-5.7886,0.80263,17.478,14.503,-6.2447,-4.1494,-5.2959,8.8446,6.2631,-1.6875,-7.9439,-16.766,-9.3332,9.7763,4.2072,18.587,-20.494,-23.695,-6.7891,9.6869,-15.829,-16.769,-9.2215,1.8155,3.3997
0.18279,-12.41,87.491,42.661,-0.68317,19.884,-1.2164,4.7189,-1.6522,-1.8811,-12.584,-8.4122,-10.141,-9.5696,-9.6843,-0.35078,1.7889,-14.456,-11.526,-3.107,4.8006,29.217,2.368,-2.3039,-7.0299,3.68,-0.39248,4.3409,-12.266,-7.451,-3.0994,20.651,12.413,-1.2229,-8.2352,-6.1151,7.4837,2.5927,-0.39154,0.95208
-8.4649,-15.687,42.661,142.32,-17.117,12.815,4.0922,6.6456,-2.1026,5.6642,-18.519,-10.78,-0.3482,-4.6569,10.007,-9.3013,1.9573,1.1255,-16.926,-6.9762,-1.3111,26.203,-14.893,-1.0594,-9.2921,4.1751,11.802,7.3575,-6.3792,12.446,4.0962,1.6095,-0.3652,5.6471,9.8427,7.4858,6.4474,-13.281,22.012,-15.217
-6.0357,2.6971,-0.68317,-17.117,48.673,-14.124,-0.3293,-3.9541,-5.7188,5.0952,2.5729,-1.7708,-0.26635,14.234,1.8877,5.1426,3.7105,-4.9278,-3.8144,7.6679,-11.212,-15.985,8.4959,-5.1235,0.48937,-7.9412,8.9961,1.9215,-9.3432,-6.75,-5.2249,-11.324,-18.317,-6.1558,9.652,4.6483,7.742,4.0964,-2.2296,-10.525
-2.4215,17.426,19.884,12.815,-14.124,116.6,25.224,-8.0636,6.0194,-2.849,16.065,0.43177,6.0216,-9.814,-1.2867,-14.591,-6.8026,-9.8167,-13.382,0.75524,-3.9588,-3.4546,6.2133,18.423,7.016,-16.441,-21.966,-2.2038,-3.1214,-0.57701,10.851,18.323,16.325,4.984,-5.5652,-4.2,-2.6743,3.967,18.13,3.2491
2.2471,-16.888,-1.2164,4.0922,-0.3293,25.224,62.647,2.3304,11.427,6.0877,1.3432,5.6274,-4.6208,8.9976,-12.403,1.4607,6.1684,-5.3678,4.691,-20.19,3.4205,-2.3483,12.661,-4.5026,8.6827,2.115,-0.53578,2.4634,5.5742,-1.8747,-5.174,13.301,16.543,0.16446,1.1576,12.146,-2.7326,-8.3603,4.7032,-3.3529
4.0554,2.6222,4.7189,6.6456,-3.9541,-8.0636,2.3304,63.636,-15.005,4.9112,-14.725,3.8254,0.37689,12.738,-5.632,-0.54374,2.5192,-1.008,2.1217,2.2486,9.7206,21.561,-3.2503,-7.6955,3.8622,-6.2306,13.125,13.874,0.93694,-4.3263,11.47,5.6561,2.3116,-2.1864,-5.3811,4.6728,8.7379,-18.182,-4.9784,3.2924
-7.1657,4.5712,-1.6522,-2.1026,-5.7188,6.0194,11.427,-15.005,53.283,-12.067,8.8688,7.6072,-2.5222,-0.83213,-3.7033,-0.92426,1.2425,4.9157,-9.6713,1.9833,5.7506,-1.7562,0.21728,4.8515,-2.5207,6.9797,-22.103,-1.6781,-2.3747,-2.9197,-14.733,1.0683,-0.60198,1.4768,-1.522,-4.8302,3.1206,-6.2412,-3.9702,0.46102
1.244,-0.61461,-1.8811,5.6642,5.0952,-2.849,6.0877,4.9112,-12.067,68.523,-4.728,11.037,13.879,7.6949,8.657,0.298,-14.832,2.2717,-2.9109,-1.2907,-8.9173,-12.885,4.8886,-0.95013,1.5812,4.5521,5.6072,-2.2407,1.2979,-8.7665,-8.7109,9.1962,-4.4874,-11.489,6.3343,21.302,-9.2268,-3.9157,-7.1873,-11.084
4.0626,11.401,-12.584,-18.519,2.5729,16.065,1.3432,-14.725,8.8688,-4.728,79.247,39.493,-0.17278,1.4502,-4.7233,-4.4138,3.8548,1.4144,-4.1922,-5.6873,-4.1306,-15.684,-7.7678,2.6864,-16.674,-1.5264,-8.3207,-10.028,11.245,18.564,8.5046,-5.9701,10.274,-3.384,17.681,-2.6733,-9.1252,1.0392,3.2694,0.78289
-2.947,14.107,-8.4122,-10.78,-1.7708,0.43177,5.6274,3.8254,7.6072,11.037,39.493,76.722,-13.754,13.325,-2.3702,-0.84447,1.5182,6.2055,-1.0969,0.92787,2.1725,-20.69,-5.2977,-1.728,4.4197,0.5915,-7.1472,-1.0126,8.4433,5.6777,14.491,-10.698,10.167,-4.0172,-4.9171,8.0022,0.38996,-6.4236,-7.6989,9.8961
9.9995,-6.3542,-10.141,-0.3482,-0.26635,6.0216,-4.6208,0.37689,-2.5222,13.879,-0.17278,-13.754,56.757,-14.662,-0.28099,1.6826,-19.984,-3.2426,-4.1316,-1.9807,-8.13,-15.309,3.0683,-0.76713,-2.7931,4.1236,-4.4872,1.5733,7.9133,3.1024,-2.2533,10.738,-1.2777,-3.9498,9.2498,6.0484,-0.32905,-3.9747,-0.83172,-5.502
2.6637,-2.171,-9.5696,-4.6569,14.234,-9.814,8.9976,12.738,-0.83213,7.6949,1.4502,13.325,-14.662,61.064,8.1935,-2.6338,8.0519,0.084533,-5.9731,10.008,1.3855,-6.2683,-0.53543,-5.4686,3.6802,-1.6732,15.012,3.6807,-3.2706,10.971,14.466,-15.12,-1.2343,5.4822,-6.9019,1.3408,2.2666,-4.321,-6.0705,8.5558
