84.667,-0.39366,-10.673,-13.256,2.4812,8.2995,-6.7896,2.8142,-8.0687,-1.4223,3.7256,1.6006,-3.524,2.9403,9.4946,-5.273,-2.2662,-4.9311,-10.503,-6.471,-2.4986,1.0661,-10.048,11.339,3.1808
-0.39366,42.666,-5.5005,10.008,3.1316,4.349,8.0935,-9.4168,-6.2969,-3.3044,5.9506,-1.9713,0.30851,-7.3928,15.575,-7.2597,5.8059,-4.8311,-12.068,3.2237,-3.9489,-4.4183,2.4928,1.6932,10.081
-10.673,-5.5005,65.574,-3.4771,5.5671,-12.49,-1.2671,-19.205,20.819,-6.9289,-9.8979,0.83189,1.309,10.357,-0.11113,9.6704,-9.7061,16.672,-8.8362,10.091,-4.4291,-2.6707,2.3845,-6.9641,-2.8095
-13.256,10.008,-3.4771,42.565,-2.9934,-4.1136,-0.28272,8.9754,3.5059,6.3335,2.1488,-6.578,-1.0812,-0.39289,-4.6164,-6.8816,-4.1467,-3.3217,0.66103,2.8958,1.8703,-4.7152,6.6387,0.78654,1.0662
2.4812,3.1316,5.5671,-2.9934,74.759,10.071,0.2086,4.6425,14.05,12.357,18.978,7.7997,7.2593,-4.5358,26.214,-3.935,-9.7337,1.0409,6.9579,-1.6312,9.6632,0.61262,-6.9852,1.4724,-0.85137
8.2995,4.349,-12.49,-4.1136,10.071,32.5,10.95,3.9132,-0.93394,5.0761,4.8042,2.133,-1.562,-9.2316,17.08,-5.8706,-0.15245,-2.0531,-8.8516,-7.3365,-6.9084,-3.9022,3.9774,-0.285,-3.2683
-6.7896,8.0935,-1.2671,-0.28272,0.2086,10.95,59.089,27.676,1.6183,-10.153,0.56088,-3.497,1.7134,-13.376,-12.994,31.132,-15.742,1.1639,-12.775,5.0498,0.31023,-1.8809,-0.24644,-14.028,8.9756
2.8142,-9.4168,-19.205,8.9754,4.6425,3.9132,27.676,136.76,-15.479,-7.7736,3.6383,-6.038,-8.863,-5.886,19.717,10.368,-1.6096,2.3323,24.494,5.0395,-11.919,-4.5041,5.0636,-7.0091,-13.216
-8.0687,-6.2969,20.819,3.5059,14.05,-0.93394,1.6183,-15.479,65.904,-6.2658,-1.0969,8.0069,6.9408,16.283,-0.18626,4.9308,-11.243,16.265,-3.7622,-4.5575,-8.0778,1.1833,6.6593,1.1305,-20.863
-1.4223,-3.3044,-6.9289,6.3335,12.357,5.0761,-10.153,-7.7736,-6.2658,58.578,15.603,12.132,-1.8759,1.0065,0.22311,-2.8516,7.3394,-5.14,5.862,-0.62749,7.7179,-8.9638,-0.91287,-1.7451,4.1015
3.7256,5.9506,-9.8979,2.1488,18.978,4.8042,0.56088,3.6383,-1.0969,15.603,70.229,10.015,-2.2665,-8.0422,19.813,-3.1517,-12.932,-3.509,1.3599,5.0674,4.3329,3.6937,7.2421,-10.197,-4.2794
