214.36,-20.038,19.309,-0.74499,6.3823,16.25,-27.33,-22.678,-20.241,24.076,3.674,-18.706,-41.988,19.138,0.34212,51.323,5.3055,1.7415,12.977,1.9721,-17.133,-23.678,2.9977,-46.747,-36.547,-1.7786,-23.209,-4.9202,-9.476,26.846,16.168,-8.2132,33.24,-18.569,-32.087,21.454,-16.713,20.891,18.393,-31.901,3.3346,21.713,-39.568,-14.478,57.475,31.438,-45.455,11.169,-9.9201,25.467
-20.038,153.18,-7.9862,1.912,2.7083,-3.2324,1.7967,12.219,11.956,15.538,6.2794,-23.346,0.55283,-1.4976,20.877,-30.87,-6.1457,-31.534,-29.38,-21.821,23.878,-2.4433,-1.0663,14.532,23.356,-4.5605,-8.1514,-35.484,-29.153,-15.097,-30.665,11.989,36.535,-24.183,-25.775,25.935,-15.797,14.201,27.885,9.9221,29.072,-1.7462,16.786,-12.856,-29.449,12.492,-6.234,2.7678,2.082,14.906
19.309,-7.9862,219.7,-20.392,-18.329,5.3871,23.69,9.6371,25.956,27.901,-10.08,-24.889,18.952,-39.438,36.73,28.176,-23.263,-4.4329,4.7502,-30.358,-5.2531,19.537,25.82,-10.178,-0.11761,-13.468,-32.231,-11,12.655,5.9688,11.379,-6.7321,-2.3751,31.289,-2.9573,13.445,18.021,10.572,36.981,-10.033,-5.8225,21.437,-3.3235,1.1467,-7.6369,6.9715,-27.189,-32.842,55.439,-13.692
-0.74499,1.912,-20.392,117.65,-20.802,-5.656,4.2954,4.5955,-4.6826,-10.123,-7.032,-8.5859,8.094,-6.0521,10.245,0.12748,2.9393,2.87,7.9435,-7.5419,-29.102,-3.4873,1.6099,8.6309,19.727,-20.325,-5.3363,4.7831,-7.6907,-21.385,-23.101,5.073,7.3072,-8.4753,-21.756,37.081,-24.495,-6.6069,12.623,15.473,-12.003,-24.377,4.0551,-12.617,10.715,3.791,-15.097,31.843,-34.428,-1.8437
6.3823,2.7083,-18.329,-20.802,200.18,64.668,32.44,2.7451,10.957,22.153,18.4,-50.592,-15.123,31.808,-16.218,-8.9805,-26.884,-6.7254,7.3367,14.926,14.447,-40.787,1.6907,-11.789,-15.183,53.114,24.413,-14.5,-62.392,-18.932,43.754,10.467,3.0003,16,-0.11026,-34.815,8.5203,18.084,11.883,-24.709,42.117,-17.554,-18.548,14.707,42.575,5.503,29.819,-28.733,-13.013,7.6173
16.25,-3.2324,5.3871,-5.656,64.668,157.13,1.8434,-22.018,20.308,10.473,-9.8498,-13.71,-10.242,-7.6228,-12.169,-14.517,10.632,-13.858,33.004,-2.658,-10.198,18.624,10.973,-19.923,5.02,7.7723,-9.6591,19.622,-27.65,6.9831,8.8145,4.0533,13.732,-16.093,-8.3746,0.095392,-8.409,-31.691,-1.0339,-46.305,2.9926,-10.995,-21.199,1.7865,33.374,-11.02,3.4885,-23.005,-6.3566,-5.2265
-27.33,1.7967,23.69,4.2954,32.44,1.8434,359.13,88.536,-28.855,-55.091,-1.6868,-13.61,6.5058,6.3373,8.9592,-22.817,17.838,3.4239,15.159,-21.995,-17.697,-6.1617,37.873,10.903,38.07,-6.5589,23.541,-3.084,-26.273,-1.1678,-18.172,5.5967,-11.732,50.963,25.714,-22.714,9.4709,-7.3588,0.97181,-6.4617,13.015,16.405,66.013,23.425,-11.623,5.6851,-4.9559,13.454,-22.417,-4.4082
-22.678,12.219,9.6371,4.5955,2.7451,-22.018,88.536,249.79,-37.947,-21.808,16.49,45.917,36.462,0.82056,-24.478,-6.463,21.09,15.651,14.89,20.918,9.0377,-41.881,53.806,6.2675,24.25,-6.5231,-63.641,-55.482,26.974,-39.881,-20.503,2.3127,1.9815,36.16,21.031,-19.046,18.095,7.1573,23.869,4.4291,13.833,18.08,-10.021,-13.097,-20.121,10.361,-2.9715,11.413,-4.5792,7.9302
-20.241,11.956,25.956,-4.6826,10.957,20.308,-28.855,-37.947,177.13,50.365,-18.092,-2.6985,-2.4022,33.412,17.353,-22.113,-0.25259,-2.1527,-17.569,-5.1083,-0.479,-30.622,-19.42,-6.7125,6.9869,24.408,-12.964,20.625,-40.814,-0.73565,-2.5435,20.189,-25.72,1.2048,-13.553,5.9242,-14.646,-11.254,8.7126,12.048,-4.2686,-25.19,10.788,-8.1045,2.0957,-2.7026,4.6156,0.5504,23.19,-30.167
24.076,15.538,27.901,-10.123,22.153,10.473,-55.091,-21.808,50.365,209.51,43.104,-28.944,-6.0027,8.1474,-20.146,-5.5049,-16.603,-14.859,-17.938,-3.6084,4.57,38.497,-1.784,-28.862,-4.3285,22.785,0.65255,15.685,-9.3922,-3.0347,-19.411,-1.2667,14.829,-23.874,-15.329,51.631,37.749,26.19,35.317,-32.538,27.22,-22.521,-32.445,8.0577,-14.757,-5.0729,16.854,-26.286,44.237,-4.536
