1080.9,-558.4,-882.15,689.24,949.62,253.5,212.38,-122.7,255.9,99.492,-340.68,1061.5,-235.21,-145.24,-502.18,-535.95,300.18,594.74,-470.34,948.79,-137.48,333.24,67.574,360.49,-0.64243,-6.7662,58.69,-53.544,-41.382,383.15
-558.4,505.7,620.24,-179.42,-361.71,-124.8,-195.73,-14.237,-89.879,-38.265,207.76,-284.03,-71.689,60.503,179.93,250.87,-130.32,-81.006,269.93,-590.69,119.4,-72.585,-32.409,-164.32,23.296,-152.61,-41.608,-19.316,-72.383,-125.22
-882.15,620.24,1099.5,-568.89,-708.49,-223.63,-287.94,13.296,-208.38,-65.329,312.63,-631.92,-95.824,126.83,395.13,522.25,-310.82,-306.85,484.56,-982.68,203.39,-172.07,-67.656,-328.82,-29.334,-158.56,-56.533,22.91,-105.28,-278.94
689.24,-179.42,-568.89,881.41,830.8,224.29,81.404,-165.27,262.85,72.887,-195.6,1126.4,-322.6,-156.03,-452,-502.2,300.26,745.29,-352.81,618.67,-80.508,305.59,87.374,343.22,67.675,-181.59,34.204,-143.82,-125.66,404.24
949.62,-361.71,-708.49,830.8,1059.5,253.04,146.58,-178.51,280.55,103.14,-267.73,1217.1,-383.64,-155.04,-515.61,-538.83,321.15,791.56,-439.95,825.97,-104.26,367.95,77.1,361.61,31.632,-144.03,64.099,-123.24,-119.65,431.32
253.5,-124.8,-223.63,224.29,253.04,106.14,47.11,-34.871,75.338,23.682,-80.511,323.74,-57.78,-43.143,-136.81,-172.83,77.689,195.47,-123.57,236.12,-14.14,79.23,36.149,99.956,11.771,-4.0797,25.036,-23.624,-5.68,109.97
212.38,-195.73,-287.94,81.404,146.58,47.11,135.11,5.1283,33.151,21.171,-86.328,93.442,42.158,-3.8509,-75.896,-107.88,60.832,16.497,-131.25,265.99,-53.207,13.294,26.475,63.243,3.8206,69.345,26.892,6.1903,44.223,58.722
-122.7,-14.237,13.296,-165.27,-178.51,-34.871,5.1283,105.39,-35.984,-9.1007,32.08,-300.29,236.95,16.223,94.961,52.749,-29.329,-196.15,24.604,-57.672,-16.947,-105.97,1.5407,-62.614,41.598,128.69,-22.87,54.648,66.345,-114.88
255.9,-89.879,-208.38,262.85,280.55,75.338,33.151,-35.984,123.71,26.262,-73.219,338.22,-43.825,-55.838,-146.3,-178.29,109.4,241.31,-140.09,225.32,-37.093,91.37,23.943,109.58,31.016,-26.782,16.458,-31.876,-27.282,120.76
99.492,-38.265,-65.329,72.887,103.14,23.682,21.171,-9.1007,26.262,36.703,-24.803,98.273,-24.464,-11.391,-55.293,-60.188,25.646,74.599,-57.947,77.828,-6.5618,28.223,17.249,35.55,23.175,-0.19872,4.5067,-4.1528,-10.412,35.89
-340.68,207.76,312.63,-195.6,-267.73,-80.511,-86.328,32.08,-73.219,-24.803,165.23,-270.51,55.701,42.461,137.53,164.61,-80.254,-132.12,150.26,-325.01,55.594,-81.968,-24.375,-97.154,6.8667,-11.161,-22.418,15.714,-6.301,-110.53
1061.5,-284.03,-631.92,1126.4,1217.1,323.74,93.442,-300.29,338.22,98.273,-270.51,1942.1,-731.67,-208.43,-644.05,-647.86,377.83,1159.3,-460.54,841.9,-47.701,561.19,128.25,469.63,15.935,-341.51,97.448,-207.95,-247.63,634.54
-235.21,-71.689,-95.824,-322.6,-383.64,-57.78,42.158,236.95,-43.825,-24.464,55.701,-731.67,666.27,34.745,198.21,73.752,-19.311,-444.29,7.4265,-71.234,-64.706,-264.58,-7.9772,-119.84,86.491,337.79,-49.448,119.83,184.03,-263.07
-145.24,60.503,126.83,-156.03,-155.04,-43.143,-3.8509,16.223,-55.838,-11.391,42.461,-208.43,34.745,67.425,80.598,100,-55.812,-126.14,68.814,-120.91,29.271,-63.854,-2.051,-68.957,-14.741,21.614,6.7846,17.677,23.935,-72.191
-502.18,179.93,395.13,-452,-515.61,-136.81,-75.896,94.961,-146.3,-55.293,137.53,-644.05,198.21,80.598,346.9,293.39,-162.54,-413.83,217.87,-430.47,37.824,-213.41,-46.309,-191.78,-15.459,65.894,-22.656,35.746,58.617,-232.1
-535.95,250.87,522.25,-502.2,-538.83,-172.83,-107.88,52.749,-178.29,-60.188,164.61,-647.86,73.752,100,293.39,456.81,-194.25,-408.33,278.4,-545.03,57.467,-160.81,-94.827,-226.43,-85.254,-0.03866,-37.688,63.17,-11.205,-246.1
300.18,-130.32,-310.82,300.26,321.15,77.689,60.832,-29.329,109.4,25.646,-80.254,377.83,-19.311,-55.812,-162.54,-194.25,163.2,239.26,-171.75,308.75,-65.974,101.4,26.593,141.62,38.203,-10.867,12.94,-37.889,-19.022,136.73
594.74,-81.006,-306.85,745.29,791.56,195.47,16.497,-196.15,241.31,74.599,-132.12,1159.3,-444.29,-126.14,-413.83,-408.33,239.26,827.76,-268.35,431.61,-7.7745,331.35,76.547,286.81,44.17,-242.45,57.277,-156.34,-195.2,380.06
-470.34,269.93,484.56,-352.81,-439.95,-123.57,-131.25,24.604,-140.09,-57.947,150.26,-460.54,7.4265,68.814,217.87,278.4,-171.75,-268.35,298.25,-484.94,97.424,-114.15,-45.725,-183.08,-38.122,-38.933,-39.734,31.638,-8.3324,-171.41
948.79,-590.69,-982.68,618.67,825.97,236.12,265.99,-57.672,225.32,77.828,-325.01,841.9,-71.234,-120.91,-430.47,-545.03,308.75,431.61,-484.94,1056,-187.03,233.52,79.063,331.11,39.835,86.502,75.012,-49.076,61.33,329.5
-137.48,119.4,203.39,-80.508,-104.26,-14.14,-53.207,-16.947,-37.093,-6.5618,55.594,-47.701,-64.706,29.271,37.824,57.467,-65.974,-7.7745,97.424,-187.03,94.688,-12.244,13.28,-54.939,-3.1063,-41.284,-2.1845,9.2939,-20.232,-27.743
333.24,-72.585,-172.07,305.59,367.95,79.23,13.294,-105.97,91.37,28.223,-81.968,561.19,-264.58,-63.854,-213.41,-160.81,101.4,331.35,-114.15,233.52,-12.244,226.08,7.5079,140.67,-23.034,-125.2,18.93,-52.14,-87.064,184.51
67.574,-32.409,-67.656,87.374,77.1,36.149,26.475,1.5407,23.943,17.249,-24.375,128.25,-7.9772,-2.051,-46.309,-94.827,26.593,76.547,-45.725,79.063,13.28,7.5079,66.711,21.774,28.097,8.5708,17.866,-9.9128,9.2568,48.634
