1.0324,0.085117,-0.14582,-0.033581,0.21244,0.087678,0.27549,-0.32966,-0.11272,0.21502,-0.12448,-0.10774,-0.2447,-0.15594,-0.069524
0.085117,0.92016,0.69689,0.070575,-0.060912,-0.24087,0.013427,-0.22766,-0.078328,0.26,0.23503,0.13139,-0.27282,-0.41381,-0.01498
-0.14582,0.69689,1.0709,0.19454,-0.021284,-0.30682,-0.10281,0.11818,0.15113,0.38081,-0.0008661,0.012275,-0.31733,-0.24933,0.014623
-0.033581,0.070575,0.19454,1.2355,0.33098,0.25282,-0.038152,0.022878,-0.16373,0.0054428,0.11425,0.091954,-0.26622,0.16692,0.050151
0.21244,-0.060912,-0.021284,0.33098,1.0059,0.15977,-0.14314,-0.2385,0.034322,0.23754,-0.23567,-0.059737,-0.21223,0.45932,0.20282
0.087678,-0.24087,-0.30682,0.25282,0.15977,0.62999,0.22973,0.022576,-0.047718,-0.25918,0.095054,0.25567,-0.087119,0.04176,0.13905
0.27549,0.013427,-0.10281,-0.038152,-0.14314,0.22973,0.76852,-0.0012906,0.081387,0.20181,0.025243,0.1073,-0.054001,-0.023704,-0.12196
-0.32966,-0.22766,0.11818,0.022878,-0.2385,0.022576,-0.0012906,1.202,0.11397,-0.21714,-0.24226,-0.010975,0.20361,0.056991,0.071362
-0.11272,-0.078328,0.15113,-0.16373,0.034322,-0.047718,0.081387,0.11397,0.6843,0.35088,0.34327,-0.011634,-0.19978,0.12388,0.13628
0.21502,0.26,0.38081,0.0054428,0.23754,-0.25918,0.20181,-0.21714,0.35088,1.0433,0.099391,-0.086255,-0.34347,0.1524,-0.23017
-0.12448,0.23503,-0.0008661,0.11425,-0.23567,0.095054,0.025243,-0.24226,0.34327,0.099391,1.3006,0.33701,-0.11806,0.10617,0.16592
-0.10774,0.13139,0.012275,0.091954,-0.059737,0.25567,0.1073,-0.010975,-0.011634,-0.086255,0.33701,0.44511,0.071762,-0.025969,0.02138
-0.2447,-0.27282,-0.31733,-0.26622,-0.21223,-0.087119,-0.054001,0.20361,-0.19978,-0.34347,-0.11806,0.071762,0.94052,0.27077,-0.13832
-0.15594,-0.41381,-0.24933,0.16692,0.45932,0.04176,-0.023704,0.056991,0.12388,0.1524,0.10617,-0.025969,0.27077,1.0234,0.16854
-0.069524,-0.01498,0.014623,0.050151,0.20282,0.13905,-0.12196,0.071362,0.13628,-0.23017,0.16592,0.02138,-0.13832,0.16854,0.48656
