0.98146,0.31546,0.0096615,-0.020643,-0.11647,-0.14569,0.16949,-0.0078486,-0.14482,0.11367,0.017226,0.14001,0.056596,0.1833,-0.063081,-0.21222,0.0062579,-0.05219,0.27586,-0.0092487,-0.16685,0.059166,0.3315,0.079984,0.074139
0.31546,0.95372,0.3093,0.032784,0.011753,-0.045518,0.19531,0.24529,-0.11852,0.17415,0.15326,-0.19035,0.11484,0.062988,0.069793,-0.0096699,0.10094,-0.237,0.10926,-0.20958,0.020432,-0.010379,0.44714,0.25787,0.16409
0.0096615,0.3093,1.2179,0.54782,-0.26205,-0.22767,0.13029,0.12085,-0.05295,-0.011445,-0.078971,-0.19285,0.27076,0.13487,-0.13045,-0.18335,0.23921,-0.22828,0.11641,-0.31582,-0.090639,0.13806,0.46352,0.074514,0.28548
-0.020643,0.032784,0.54782,0.90566,0.057815,-0.24882,-0.14943,0.046811,0.086851,-0.10441,0.019359,0.077595,0.076898,0.20081,-0.31659,-0.29421,0.35126,-0.078782,-0.010304,-0.083791,-0.31188,-0.011129,0.29261,-0.015508,0.13652
-0.11647,0.011753,-0.26205,0.057815,1.1722,0.26121,-0.035506,0.21333,0.13429,0.029107,0.16622,-0.17419,-0.21043,0.09021,0.10656,0.18088,-0.17756,0.027591,-0.046938,-0.065791,-0.44019,-0.29692,-0.16726,-0.037184,0.23475
-0.14569,-0.045518,-0.22767,-0.24882,0.26121,0.74843,0.17902,0.2674,0.19433,0.0134,0.19502,-0.18923,-0.29718,-0.095862,0.026468,0.18388,-0.26297,-0.066094,-0.0088692,-0.16054,-0.19789,-0.1743,-0.11589,0.1728,0.1745
0.16949,0.19531,0.13029,-0.14943,-0.035506,0.17902,1.0121,0.50363,-0.14023,0.010606,0.12064,-0.018353,0.33107,0.14544,-0.11072,-0.13405,-0.063207,-0.22684,0.36445,-0.079742,0.16446,0.24488,0.065089,0.074752,0.34957
-0.0078486,0.24529,0.12085,0.046811,0.21333,0.2674,0.50363,1.0403,0.31894,0.06209,-0.19368,-0.16562,0.14543,0.16598,-0.073941,-0.25869,-0.12587,-0.11856,0.36069,-0.14098,0.087469,0.029507,-0.077492,0.25936,0.37843
-0.14482,-0.11852,-0.05295,0.086851,0.13429,0.19433,-0.14023,0.31894,0.74179,0.24711,0.15039,0.15457,0.02755,0.20537,0.18321,-0.016629,-0.046623,0.0092255,-0.072498,-0.059639,-0.28846,-0.12535,-0.20937,0.068513,0.0095443
0.11367,0.17415,-0.011445,-0.10441,0.029107,0.0134,0.010606,0.06209,0.24711,0.67091,0.41321,0.098335,0.037366,0.13269,0.26553,-0.023522,0.087773,0.049665,-0.064759,-0.060531,-0.0502,0.035559,0.031892,0.0202,-0.014852
