-0.13855,-0.31728,-0.63635,1.7226,-1.8417,1.3313,-1.3125,1.6815,-0.4469,-0.035102
-1.2034,-1.0997,-0.27039,-0.10427,1.0911,-0.17106,-1.5826,-0.92173,0.45092,-0.69898
-0.70257,1.0335,0.86367,-1.4918,1.3041,-1.142,0.70855,0.80959,-0.66648,-0.55464
0.24719,-0.012412,0.90819,-1.0576,-0.40526,-0.66679,-1.2167,2.5021,-0.10148,-0.64268
-1.0863,1.5598,0.44432,0.14857,-0.81613,-0.92201,0.72523,1.4674,-0.9409,-0.62428
-2.4036,-0.19477,0.86179,1.3503,1.1691,-1.4122,1.0771,-0.16934,-0.46124,-0.50712
0.14712,0.60817,1.4627,-0.65796,0.64356,-0.58327,0.19552,0.60766,-1.4018,0.20319
-0.75211,-0.57531,-2.3406,-2.6218,-1.6615,1.0343,-2.2344,-0.27024,0.70865,-1.713
-0.71833,-0.63042,-0.91755,-0.52275,1.7928,-1.5552,1.4091,-1.6668,-1.3237,0.66991
-2.4192,-0.066713,-0.62294,-2.0763,0.73391,-2.2257,0.25024,0.16066,0.59681,0.8083
1.0129,1.4881,-0.70094,1.3607,0.66858,0.19335,0.83324,0.47403,2.0076,-1.1213
-0.34374,-0.32769,0.83176,3.1704,0.49429,2.5177,-1.3936,1.9684,-0.47513,0.96343
-0.96537,-1.0201,0.47419,-3.5363,1.9019,-0.85923,0.69676,-3.2227,1.1765,-0.10455
-0.5995,-1.4379,0.20472,-0.531,0.75666,0.25791,0.37357,1.8451,-0.92174,0.011955
-0.82109,-0.91367,-1.5862,-0.44618,0.18879,-0.98105,-0.96062,-3.5068,0.85526,-0.56929
-0.17591,1.8054,1.1713,-0.23958,0.015566,-0.10333,0.96895,1.3004,0.71797,-0.31844
1.0727,0.31723,-1.1316,1.2547,-0.87794,1.3683,-1.4585,0.68865,1.6925,1.042
-1.1975,-0.5767,0.29087,-0.11025,0.14968,0.39828,-0.535,2.451,-0.96282,-0.020285
0.53706,0.93317,-0.55445,0.29918,0.96561,-0.31033,1.9686,-1.0268,0.8162,-1.4734
-1.189,-0.038334,-1.1673,-0.69308,-1.7432,-2.8161,-1.4293,1.6059,-1.2009,-1.2713
