1.3056,-0.29256,0.14472,0.13495,0.12197,-0.29178,0.6941,0.017343,0.40603,-0.56738
-0.29256,4.2717,0.87907,-0.70742,-1.5296,-0.020715,-0.88084,0.90396,0.22398,0.57966
0.14472,0.87907,1.5794,0.027731,-0.14848,0.35968,0.066647,0.021636,0.2221,0.44643
0.13495,-0.70742,0.027731,1.9824,0.97267,0.15688,0.33144,0.10977,-0.14184,-0.031779
0.12197,-1.5296,-0.14848,0.97267,8.4645,-0.065001,0.18019,-0.31619,-0.2433,-0.063329
-0.29178,-0.020715,0.35968,0.15688,-0.065001,1.8088,0.54596,0.34697,0.033759,0.6586
0.6941,-0.88084,0.066647,0.33144,0.18019,0.54596,2.1771,0.39709,0.12079,-0.0077631
0.017343,0.90396,0.021636,0.10977,-0.31619,0.34697,0.39709,0.74307,-0.13187,-0.27742
0.40603,0.22398,0.2221,-0.14184,-0.2433,0.033759,0.12079,-0.13187,0.99557,-0.043121
-0.56738,0.57966,0.44643,-0.031779,-0.063329,0.6586,-0.0077631,-0.27742,-0.043121,1.7793
