0.10611,0.27794,-0.27067,0.91723,0.17315,0.53256,0.38196,-0.79688,0.34117,0.32262,-0.31572,-0.092219,0.055265,-0.52132,0.26281,0.0066406,-0.3348,0.071677,0.033821,-0.20012,-0.0074016,0.20385,-0.22712,0.14859,-0.1645
0.089831,-0.36013,-0.0936,0.92116,-0.018366,0.14077,0.63109,-0.068144,0.48211,0.1393,-0.12659,-0.12763,0.16083,-0.12043,0.72565,0.20792,-0.53538,-0.1158,0.13434,0.28322,0.14405,0.12277,0.53573,0.070503,-0.42588
0.36024,0.10088,0.66294,0.26343,0.35026,0.19496,-0.29751,-0.075144,-0.0085694,0.55758,-0.17447,0.35607,0.19858,0.1599,-0.31694,0.28309,-0.10702,0.095803,-0.33198,-0.18324,0.030782,-0.18971,-0.55381,-0.23282,0.32452
-0.10718,-0.0047223,-0.19359,0.37728,0.34834,0.602,0.44732,-1.011,0.13176,0.70311,-0.63129,-0.062536,0.34636,0.048289,0.0072173,-0.35567,-0.34957,-0.1556,0.60341,-0.24807,-0.21194,0.25015,0.1551,0.10773,-0.55683
-0.48109,-0.10745,0.051712,-0.25801,-0.21906,-0.1082,-0.079395,-0.36146,0.11508,0.59,-0.17888,-0.051995,0.1205,-0.11039,0.07694,-0.61656,-0.39757,0.048155,0.28575,0.28385,-0.10125,-0.20106,0.20972,0.40632,0.004239
-0.06665,-0.33614,-0.13922,-0.45631,-0.1231,-0.25596,-0.24657,0.41902,-0.54858,-0.10073,0.11251,0.12495,-0.45577,0.3672,-0.082599,0.22291,0.20703,-0.31749,-0.19228,-0.0065746,-0.074311,0.38762,0.25544,-0.26223,-0.015218
0.043409,0.1243,0.12528,-0.073613,0.32919,0.27732,0.080518,-0.71281,-0.31539,-0.10972,-0.0046784,0.46356,0.40055,-0.3069,-0.065202,-0.60764,-0.31347,-0.14247,0.15593,-0.27128,0.13044,-0.05503,-0.5919,0.33775,-0.37569
0.1185,0.027201,0.10568,-0.58124,-0.21643,-0.4719,-0.14307,0.10358,0.61508,-0.47438,0.66206,-0.088884,-0.14586,0.0031167,-0.33433,-0.14502,0.51045,0.26521,-0.24356,-0.14008,0.14758,0.042767,-0.11432,0.0076916,0.32896
-0.023416,0.41036,0.23825,0.13263,0.32097,0.08976,-0.052417,-0.75323,0.99767,0.36115,-0.10315,0.25695,0.31369,0.062753,-0.29178,-0.53034,-0.95726,-0.5049,-0.043581,-0.20516,0.64467,-0.27565,-0.24458,-0.33479,0.053019
0.067274,-0.087061,-0.040469,-0.43023,-0.038585,-0.24873,-0.010736,-0.16232,0.15482,-0.13718,-0.11908,-0.14968,-0.094057,0.5679,-0.0052038,0.1524,-0.032474,-0.21407,0.15785,0.16663,0.25702,-0.16742,0.27865,-0.22965,0.37939
