30,5,14,7,8,47,2,15,38,12,20,46,9,33,42,24,27,6,41,22,28,18,49,26,32,11,45,3,23,39,31,17,13,10,40,1,16,21,35,4,25,44,36,29,43,19,37,48,34,50
5,8,32,15,13,6,1,38,44,27,28,23,20,35,26,47,19,30,43,11,39,36,42,3,33,48,9,22,50,37,25,21,12,2,10,4,31,18,14,7,16,17,45,34,41,29,49,46,24,40
39,41,16,25,11,22,13,6,37,43,36,4,17,29,24,35,5,2,46,18,30,44,38,28,47,34,10,42,40,20,14,21,50,12,9,32,23,48,26,33,45,8,31,1,19,3,15,7,27,49
24,25,8,5,40,7,44,38,1,48,22,19,43,18,47,34,21,20,46,36,27,23,32,9,49,31,6,2,37,33,13,28,29,26,39,3,17,15,42,50,30,11,12,10,16,35,14,45,4,41
41,18,42,48,5,4,12,17,11,15,23,16,22,43,1,7,2,50,36,24,27,47,37,31,29,33,9,40,30,8,13,6,19,32,20,34,35,38,46,28,25,44,14,21,26,49,39,45,3,10
6,13,47,2,11,1,33,37,22,19,44,18,46,34,35,3,48,23,49,24,9,40,5,7,8,16,21,45,17,31,14,15,4,10,28,42,50,36,32,43,12,20,25,39,29,27,30,26,41,38
25,31,3,41,48,32,15,44,12,42,46,33,19,24,11,20,13,43,6,9,35,37,16,40,50,30,4,21,34,28,27,17,29,5,49,26,1,14,2,23,45,22,8,36,47,39,7,10,38,18
36,3,27,1,23,20,42,33,45,19,29,38,6,15,50,5,44,40,14,32,21,9,18,12,10,2,49,4,17,24,13,30,46,8,16,7,31,43,41,48,47,34,11,35,37,28,39,22,25,26
30,15,49,40,37,35,21,38,14,29,27,10,39,25,47,36,22,6,17,9,1,19,26,48,43,7,18,32,28,46,12,23,8,3,16,50,11,34,20,13,24,5,31,45,41,33,2,42,4,44
1,50,31,13,35,46,14,10,33,38,7,40,17,2,36,30,9,21,32,20,41,12,44,37,27,26,28,39,34,49,5,24,22,47,18,15,42,23,25,43,19,16,48,29,11,4,3,6,8,45
40,15,31,43,39,26,38,25,37,50,23,47,36,30,41,27,11,1,24,33,48,16,10,44,34,19,45,13,12,29,18,42,21,2,49,32,46,8,14,20,7,4,17,6,3,22,28,35,9,5
33,43,49,22,46,47,2,1,20,14,34,42,32,25,45,40,36,13,37,19,4,27,30,11,16,12,31,15,44,39,10,5,24,9,17,8,41,28,21,23,18,29,35,7,26,48,50,3,38,6
37,28,8,2,1,47,23,4,40,21,26,32,42,19,36,14,16,12,30,10,43,45,17,35,13,38,31,25,18,22,11,27,20,29,5,15,39,33,50,48,9,41,46,6,34,24,3,44,49,7
4,50,20,36,2,29,19,16,40,35,13,48,14,45,8,26,11,49,27,5,47,17,6,34,15,7,30,41,42,43,33,22,1,3,46,32,24,39,21,38,28,12,18,10,23,31,37,9,25,44
32,33,44,50,48,14,10,38,34,23,19,28,16,8,7,30,36,5,25,17,18,41,22,20,6,26,21,31,40,43,39,29,42,27,9,46,3,12,37,11,1,49,4,15,47,24,13,2,35,45
22,47,6,5,44,39,29,38,20,40,33,34,45,31,50,14,15,13,17,2,49,35,12,9,21,27,43,28,37,32,10,1,7,30,46,48,4,36,24,42,18,25,41,16,23,11,3,26,8,19
43,31,11,15,13,50,16,2,20,26,21,28,39,1,9,45,44,40,3,34,25,41,30,33,27,8,32,49,12,36,7,5,46,14,17,6,10,37,23,38,35,48,22,24,42,29,18,4,47,19
50,36,3,1,15,14,24,28,48,12,4,47,5,39,10,19,8,32,41,9,21,26,43,42,6,34,25,22,18,33,7,16,38,20,44,45,35,11,31,29,23,27,13,30,17,37,49,2,40,46
43,28,19,44,35,39,10,45,23,17,29,33,9,4,1,30,24,12,36,41,18,32,13,6,31,20,40,42,7,34,14,26,38,50,27,15,8,49,25,37,16,48,46,2,11,21,5,3,22,47
39,40,4,17,35,38,23,45,21,26,16,1,33,46,13,10,27,28,44,25,9,22,15,41,19,31,42,50,5,48,37,36,2,7,29,8,43,34,18,30,32,14,12,24,6,20,47,49,3,11
30,3,49,1,16,38,10,18,45,24,47,32,48,26,12,17,44,13,36,7,22,4,42,33,5,21,41,20,25,43,37,28,39,6,14,2,23,46,15,34,19,29,50,40,9,11,31,27,8,35
14,8,40,27,49,22,31,50,15,10,20,12,25,26,17,41,13,6,5,7,19,1,21,34,18,45,30,42,9,11,28,23,44,16,2,36,32,24,43,3,46,4,48,29,37,33,35,47,39,38
9,26,6,25,42,46,21,49,30,32,43,33,20,44,24,37,47,18,19,4,38,5,13,27,14,15,29,22,16,12,7,41,3,1,8,2,39,45,50,17,48,31,36,28,34,10,35,23,40,11
1,12,25,24,16,17,22,27,42,30,38,29,47,5,15,40,50,49,10,43,14,9,20,7,13,4,33,35,8,31,37,26,2,41,48,46,36,3,45,28,11,39,21,44,23,32,34,18,19,6
35,5,46,37,47,40,11,2,12,9,36,10,39,13,50,17,19,20,22,33,49,6,31,44,23,29,21,43,26,4,48,16,34,15,28,8,18,38,24,30,7,45,27,25,32,3,14,42,41,1
